sk_movie_id,sk_company_id
a0a0b48b207249e7cbd8ae1c359ec0869d869ab4e560196a3ca2604b7f1f70ac,83c388dac16a5eae04722f2148efbe244ffa075014a7e58189bb6d3bc775a906
edce810624182fa8bcc2f9f9618dc0e56768b288bab2db7a77713645cab156c4,6cc1c1c12b98c0e2b7e97b8d9acf2055145a54c48364786f84c00a98d686d8f3
570ca041881776667052686e717b56052308968b55e1383384dca05c9b5ec64c,d312333ba2cb58b599f9d92d884e0801edf4104ab290db482e9bf274661e94be
f29ff5ca324ed71ea671553b8c3308f51ce1e501051a9198242a991dfc8d7468,566718d7081705c5b05dc8a85807b182758ad0a6e3a81f433b3d3555c6a97252
8d9c668a11b7da777a4b4792852ddd588bcba24383d69d9be824f6c5a3df05c8,3a6a7c7a0ff2ef44919bf38e028060f21ee94daf897b57838cfa1626eee56526
2df98d11f7174b7e5fbb73fdfb08662a946cfa4a492e92d2cea6ffc8fd6e369e,fbeed2ff79db3e396b8a6fb2577517f7aaf4cfdb34aa20248e24027c2f9b242b
f0ceddea72256f82d692d063a6802d0bbb7f39a45f268e657444c66d92ec12c2,a3c9a482dfebc91a3d46738e62faacaf854cde4367cdf7e140f51a2f311b61fc
1604f3a88e4261a3c9e9e01f95aa3c73a55e6edde52707d8c0d4cf87c287d860,4037e57b889f192bfe77407b9e475f4af9593c3011f17925c23dd47d5d5db5a8
a65055fc1702acffeabdc5ef496edbb679a4672a956885cfb60baa6554b44d63,77e14520efa6dbbfe9e508a92d2bdf3e2e034f535367aff95067a52e8dc56e96
20f617abd07d25bf96a30c4a8664c3c2c2ef26be958196a1c1e299e04ef83896,ec99c13dc4239c238c7bc6209e4a9e05eb19a502b38306910416af9c3170469e
fe5b648fdf0cbedb43a1afa16d23d5aa84db4d8b96969811a410fa898715e573,e23dce34735d38d2cefbea9b1f373054eebade0b80b3bf5a3ab2abc8471d7784
8ccddc16a4a5d91a9363e29af58933a6697257d0db0bd87905fe327388576e50,c9d286488ef674c47698c96f8941bcd9f0c0c5c68a9656fed59a03b05d1add6e
c8632162fef09721d38e88602ebaae50f0c4aacfe501e58bcdcaaa076cd91f02,f473cf7492ad99087771ae3112bb6a3fbecbe06512cf285d944403a676073033
25f27c4c21355ffe494220e1d03f9504d867689b0645586f7ac9359bf25f68ef,76c30dcdd857d33b1846f537e90b15daef0fcc262b52c10b2f0604ad4c799f84
d80dfd7d27a5e563dce44d292b6427aaa73f4b645f8ea98a554b22271c8eafc1,dd113b2c91193510d26d6421575b33fb16ea764c0acf644e7642d36df53cc703
13a6a4a4c9242616c8906fe08e544d5e48877c3f9042e96ac775780a64dfac68,e2a4e40db4065bf9ef8d8d0da8cae3dbf458c398cb76fe2347305f1048e51f17
148bd208ddd378266c6eef8d249c9b154e6f7904737a285acecf76c37da1cbd3,406c8f4524202153e72a0be5c5e4f858b3b17cbefdfb687058830e83e9f3ac99
eae41850f89f1dbf0e19c5457399210bca3db128f382dd41ee0e14a53b3daac8,71a3988a645f654a47bd15412b54dd29ad5e987d156f9506b28d1be78c49a0e7
9a91cbc29dd023865b347fcc0e1e2039984939cefa6f3e0e912e825b3578533a,486ee3faea3f19ca0f9b2884ead1a6a5119c7641c49998da324b3bd49e3f8436
769c5991e2f60f9dd0984915c17c24c57b2382a02e8a5faf1194f975511d848f,3bc9d6cc6ffc49a9c6d3bea3c064eae984a2aacc9d73f103113bbc3c8ee788e3
1e1720e64153f7c69db50bb38752e48419e1f390cd21b9dfeb090c4d3b3f94f9,b09799dc42fd6d570c6676e69b8ac5393f534bd45ac01d65b2030aaee6efde4b
eca246f4e41d53583fc86af503378a6d0f699f584f63394a018420c5342b3166,6a7c59cfd58ce92644a78424e20a47ab95e6b6444ec84057cee38e26443ae37a
16377b6826840b3e40cf6133feff714cd01346543fd40c0e2587eed25006da1e,bb5524c535c9d937ae3edaa1f36891bb782b32b4e0c55238dce545b83bdfa01a
5125c94efabe604197920def2ef548bab3cc3d58562abffd2d3c46a535a2481f,110a481be77434dab1598ec3b735191d29f93ba40a17d8a93fffb0182469d06c
d28bf3c79dbf3f3bca50eb166d37295300363028fdadb15738c3d50e726f6115,b0a6f9e26e0fe5231e5b81b3f367f934951e6c92a81b13dfdfa42241022b2cd8
fd8708689ab91513f257dba6e85c9e4208609e869ed1729c767375248cda2193,272b570d72b3e714c43b4be096394a355df122ef3772ed685c769ba449dec176
ead21912429ec00472b5b816ac9cdbdeedb9d88e396ce2ff918a7adb866e99ed,80da39f94a8cff8729d62497e4b3b8d74073b6818500afe4c60d7c7d8f2444ae
fa62453298d155e4c4fd2d260bfc1ebab90169577162fa96816de53201de43b2,a00713dfdbe0996853e7795b1378a7877daa2d8c2b1ea434966419ca87961bcc
73967d2e69a018daa3d5649f2932cf7fc19b88c7824dfb245471ab74469013cf,f9b75f2d7b703bc22054e0e3a193937c420cb8ed4c3fa23348c627f4be644a5f
9c4c3a74949aef12a33784a9bb01808d5a9718a8be24525c42b05003a3b003f3,7d958a6fb960372b905ab8665db59bb846cf2f0ab9fa5d21720ad59b30bcca9b
5239319d26b8a499945cbc6468e96ee19aacb8dd010e8dd240abfc0fc7282e6d,0be2c69df64ebef017af7398a04d1ad7758f8933282ae832e35d8edf88a7922a
56f8957fb773da6676e6ce1a5109510d06be3de5f85edd4ba3bedd243b6e59d4,3fe10689773683e579556b56650be93937a5b7fe28def366a0b0ef617502836b
8e72179fd54b2c8b3c0ee2b83f803e8a06200ed8d64a1c993396374287c5f297,2a8361d5462dbd1aa405f240580042f60e1ab009fd37d602a8aaf162d40b0c87
642803271757cd3559db3fd23204b974bbe884604427eb41737e08ccdf0447af,e51b0a0ca805b63bd1cee7781bf15d15395d47c5c43dcb550277b2d98b2f46a1
a9a15dae41a2cbfc5b86c8f7333159c5f4ff1d9ea308eccba5be0c6cdb08599b,dd6cab75c303e6a5a4f805be7f957f9558c4bc2fdd05c3b91bf53c958af8572a
